6.257855115917090871e-02	4.579304139384705245e-04	1.981757960195356663e-05
6.320433667076261197e-02	5.415598024399560046e-04	2.102000243742502649e-05
6.383638003747024725e-02	6.547732148038251047e-04	2.279826499545694810e-05
6.447474383784493335e-02	7.667668737037411884e-04	2.455654779966002387e-05
6.511949127622339295e-02	7.695299321922156963e-04	2.416414657071059348e-05
6.577068618898562757e-02	7.085501610783899494e-04	2.269939712451517818e-05
6.642839305087547275e-02	6.156451615759119976e-04	2.089000150928077635e-05
6.709267698138424163e-02	4.607121623228928146e-04	1.782293610593658472e-05
6.776360375119808155e-02	3.899997713052176431e-04	1.616139037230997444e-05
6.844123978871005654e-02	3.267151278531543247e-04	1.460018198041135038e-05
6.912565218659716404e-02	3.452670365094637054e-04	1.485353271340989845e-05
6.981690870846313235e-02	3.654571902016810867e-04	1.528811482279843865e-05
7.051507779554777589e-02	4.346692615618508409e-04	1.635855228357244962e-05
7.122022857350325531e-02	4.682213908558078988e-04	1.688716032374847477e-05
7.193243085923828328e-02	4.478670515540233792e-04	1.636962715960284763e-05
7.265175516783066445e-02	3.824165369493857307e-04	1.499428136264525837e-05
7.337827271950897456e-02	2.929984715457706270e-04	1.301120893643341941e-05
7.411205544670407264e-02	2.693438617915804934e-04	1.241056920999069887e-05
7.485317600117111225e-02	2.318091034795509127e-04	1.140697346606672365e-05
7.560170776118281533e-02	2.299134502877448545e-04	1.130526429359188710e-05
7.635772483879464667e-02	2.619876397776441492e-04	1.182727614598402825e-05
7.712130208718259716e-02	3.138603120015222270e-04	1.286370749945077099e-05
7.789251510805442202e-02	2.598934740028068673e-04	1.155148982150466783e-05
7.867144025913497263e-02	2.513286763082536387e-04	1.119357272335433348e-05
7.945815466172631569e-02	2.234848993171245982e-04	1.053111550527134412e-05
8.025273620834358357e-02	1.767264059644482169e-04	9.467501721226773785e-06
8.105526357042701358e-02	1.691431978753886716e-04	9.183554461113603554e-06
8.186581620613128663e-02	1.503770022311503370e-04	8.745235672678214570e-06
